,x,r,theta,eps,regime,mach,T,P,n_chan,w_chan,d_chan,t_wall,r_cool,r_outer,fin_thick,A_chan,D_hyd,mdot_chan,T_c_i,dT_c,T_c_e,P_c_i,dP_c,P_c_e,dx,s,A_w_segment,T_aw,R_soot,rho_c,cp_c,cond_c,visc_c,u_c,t_transit,Re_c,Pr_c,f_darcy,Nu_c,h_c,T_wg,T_wc,q_tot
222,188.385,22.126,15.0,1.537,2.0,1.7787406823040186,2671.696561625739,4.098051242839703,90.0,0.5,0.75,1.5,23.626,24.376,1.1494059563047212,0.375,0.6,0.004856615700772408,349.23887722322564,0.5907772757676357,349.8296544989933,30.162693526398762,0.03818248531175553,30.124511041087008,0.664999999999992,0.6884104880084191,95.31907479293402,3191.657682663287,0.0004164059263,763.7244079829921,2197.737258827402,0.10508332244657297,0.0006776789179062401,16.95765523097982,4.0595853532318954e-05,11466.470205748597,14.173135876643116,0.030306074609259836,117.16684405047837,20520.468755672915,622.5239714758159,601.5351681446338,5177238.155024919
223,189.051,22.305,15.0,1.562,2.0,1.7951327853862586,2662.0084609961164,3.988388284887197,90.0,0.5,0.75,1.5,23.805,24.555,1.1619025137490007,0.375,0.6,0.004856615700772408,348.6447762386733,0.5941009845523416,349.23887722322564,30.200998707488093,0.03830518108933154,30.162693526398762,0.6659999999999968,0.6896354109237687,96.26214036299797,3189.6768195428176,0.0004177081738,764.1550094060908,2195.131175448564,0.10518800161420874,0.0006826074362150074,16.948099590586192,4.069101713957511e-05,11383.680735040041,14.245092984314049,0.03036656956118751,116.5946295035988,20440.593460721033,621.4328451220518,600.5575232969504,5149246.050191691
224,189.716,22.483,15.0,1.587,2.0,1.8110481156942027,2652.585006523887,3.884168520643836,90.0,0.5,0.75,1.5,23.983,24.733,1.1743292580232003,0.375,0.6,0.004856615700772408,348.049463675031,0.5953125636422872,348.6447762386733,30.239290905744326,0.03829219825623372,30.200998707488093,0.6650000000000205,0.6884104880084466,96.86324639982982,3187.7500669062497,0.0004190104213,764.5864889756559,2192.519777356891,0.10529289425917235,0.0006875896003002561,16.938535258987695,4.064167754075262e-05,11301.196408210071,14.317716385043752,0.030427462952361067,116.0225645367484,20360.58603240975,620.3589709718896,599.5956178132927,5121627.112453881
225,190.381,22.661,15.0,1.612,2.0,1.8265159970449554,2643.411322563294,3.784985147976558,90.0,0.5,0.75,1.5,24.161,24.911,1.1867560022973997,0.375,0.6,0.004856615700772408,347.4518984145184,0.597565260512638,348.049463675031,30.277638654990664,0.03834774924633938,30.239290905744326,0.664999999999992,0.6884104880084191,97.63316949794014,3185.874383226746,0.0004203126688,765.0196012886491,2189.8984975851263,0.10539818382391805,0.0006926349644347075,16.928945585504323,4.06646996726058e-05,11218.875049973543,14.391142360901718,0.030488865599065006,115.44965732317229,20280.3070082601,619.3025381913092,598.6496933241524,5094368.400565335
226,191.047,22.84,15.0,1.638,2.0,1.8421563979592943,2634.121112639224,3.6867848812809916,90.0,0.5,0.75,1.5,24.34,25.09,1.1992525597416792,0.375,0.6,0.004856615700772408,346.85112310648594,0.600775308032455,347.4518984145184,30.316110880684196,0.038472225693532494,30.277638654990664,0.6659999999999968,0.6896354109237687,98.5803526514544,3183.974874239016,0.00042166700619999996,765.4550402280345,2187.263136618911,0.10550403899133262,0.0006977526933445719,16.919315337190238,4.076024337745426e-05,11136.589217576113,14.46550065021226,0.030550881667985516,114.8750052719763,20199.628392240214,618.2081241646263,597.6685855098956,5066419.534833556
227,191.712,23.018,15.0,1.663,2.0,1.8567910178185325,2625.416253627319,3.596782143286668,90.0,0.5,0.75,1.5,24.518,25.268,1.211679304015879,0.375,0.6,0.004856615700772408,346.2491509816435,0.6019721248424356,346.85112310648594,30.35457132353747,0.03846044285327432,30.316110880684196,0.664999999999992,0.6884104880084191,99.1773411048321,3182.1950481570243,0.0004229692537,765.8913466142598,2184.6225256960774,0.10561010503499677,0.0007029266183458162,16.90967688734378,4.071103738970121e-05,11054.617819883137,14.540552950314435,0.03061330846332844,114.30054580214913,20118.82107953738,617.1859181647088,596.7540408955454,5039863.059727
228,192.378,23.196,15.0,1.689,2.0,1.8716143926010487,2616.5880575104075,3.507453936017087,90.0,0.5,0.75,1.5,24.696,25.446,1.2241060482900785,0.375,0.6,0.004856615700772408,345.6442029287074,0.6049480529360753,346.2491509816435,30.393142949848453,0.038571626310983764,30.35457132353747,0.6659999999999968,0.6893765299167038,100.08751954117879,3180.390004136859,0.0004243235911,766.3298099382876,2181.9688605670676,0.10571669543004879,0.0007081730044699151,16.900001845292554,4.079150619197877e-05,10972.72145674675,14.616531829355388,0.03067633551996828,113.72459204468329,20037.646766823887,616.1259557649643,595.8045078272434,5012623.824637827
229,193.043,23.374,15.0,1.715,2.0,1.8860554530203306,2607.9776213855357,3.422186492295419,90.0,0.5,0.75,1.5,24.874,25.624,1.236532792564278,0.375,0.6,0.004856615700772408,345.0379760351508,0.6062268935565742,345.6442029287074,30.431718082587086,0.038575132738630884,30.393142949848453,0.6650000000000205,0.6884104880084456,100.71718730106433,3178.6294840903643,0.0004256779285,766.7692001596029,2179.3095856757923,0.10582351115374891,0.0007134781340303367,16.890317450627922,4.0757699789878906e-05,10891.132819082934,14.693235177231282,0.030739791186179696,113.1487709280449,19956.3337038949,615.0824760379413,594.8700481923796,4985732.201905209
230,193.709,23.553,15.0,1.742,2.0,1.9006692140976496,2599.255006258168,3.3376445066422846,90.0,0.5,0.75,1.5,25.053,25.803,1.2490293500085576,0.375,0.6,0.004856615700772408,344.4286479518313,0.6093280833194846,345.0379760351508,30.470420119710987,0.038702037123899774,30.431718082587086,0.6659999999999968,0.6896354109237696,101.66985800036936,3176.84602753057,0.0004270843558,767.2108381077525,2176.6367071055033,0.1059308732996424,0.0007188589897381425,16.880594692851336,4.0853739069739006e-05,10809.609717848041,14.770904983203808,0.030803871546491866,112.57136308164955,19874.637999617105,614.0027469900414,593.9019688417341,4958191.943249133
231,194.374,23.731,15.0,1.768,2.0,1.914392521670507,2591.056130471487,3.259834001389774,90.0,0.5,0.75,1.5,25.231,25.981,1.261456094282757,0.375,0.6,0.004856615700772408,343.81826430684174,0.6103836449895331,344.4286479518313,30.509111991395415,0.03869187168442723,30.470420119710987,0.664999999999992,0.6884104880084191,102.26135890795237,3175.1696565579687,0.0004284386932,767.6532411217227,2173.959198208392,0.10603842143296882,0.0007242985334249336,16.870866308250484,4.080469108286162e-05,10728.428628029518,14.849291772825461,0.03086836670968767,111.99431777693664,19792.8344442144,612.9927423293054,592.9982371309735,4931977.9489218835
232,195.04,23.909,15.0,1.795,2.0,1.9282996959731844,2582.7404018973434,3.1825242158087637,90.0,0.5,0.75,1.5,25.409,26.159,1.2738828385569567,0.375,0.6,0.004856615700772408,343.2050165624338,0.6132477444079479,343.81826430684174,30.547917412118043,0.038805420722629276,30.509111991395415,0.6659999999999968,0.689376529916703,103.17586512619016,3173.4693934535594,0.0004298451205,768.0977200206308,2171.2691256527723,0.1061464742137389,0.0007298139000377713,16.86110356077075,4.088561151599916e-05,10647.351497188103,14.928638943140216,0.03093347291336,111.41593524161645,19710.681161873075,611.9467404231076,592.0611064640239,4905123.043240663
233,195.705,24.088,15.0,1.822,2.0,1.9418739411085248,2574.6175627892517,3.1085458808373385,90.0,0.5,0.75,1.5,25.588,26.338,1.2863793960012364,0.375,0.6,0.004856615700772408,342.590380388594,0.6146361738398322,343.2050165624338,30.586742695635472,0.038825283517428665,30.547917412118043,0.6650000000000205,0.6886697321648657,103.8424584639881,3171.808569207626,0.00043125154780000003,768.543205246249,2168.5729626126063,0.10625477163244267,0.0007353928948713849,16.851330040593005,4.086738141772405e-05,10566.576282457654,15.008767363710334,0.030999038954331513,110.83761832254477,19628.37637190973,610.9170516057019,591.1389256850173,4878604.393768852
234,196.371,24.266,15.0,1.849,2.0,1.9551316172844564,2566.678834859681,3.037688094179761,90.0,0.5,0.75,1.5,25.766,26.516,1.2988061402754356,0.375,0.6,0.004856615700772408,341.9730941605827,0.6172862280112386,342.590380388594,30.625668121690765,0.038925426055294254,30.586742695635472,0.6659999999999968,0.689376529916703,104.72220365893784,3170.1853889806325,0.0004326579751,768.9906112178804,2165.865174844812,0.1063635359843313,0.0007410480409725529,16.841525778252077,4.0933139846920146e-05,10485.939765845302,15.089853209335407,0.031065204798510954,110.25819027312838,19545.75164780523,609.904184586617,590.232245218234,4852411.710867816
235,197.036,24.444,15.0,1.876,2.0,1.9680878456711426,2558.916059894262,2.9697577960943855,90.0,0.5,0.75,1.5,25.944,26.694,1.3112328845496355,0.375,0.6,0.004856615700772408,341.3546709946391,0.6184231659436269,341.9730941605827,30.664599653367766,0.038931531677001315,30.625668121690765,0.664999999999992,0.6884104880084191,105.34537671107266,3168.5981847153844,0.0004340644024,769.4388412364406,2163.152399785084,0.10647250066195497,0.0007467665344031459,16.831714891398434,4.0899604850140354e-05,10405.641875002473,15.171709229428886,0.03113181351760062,109.67908086288459,19463.01001629349,608.9069353007153,589.3398863906657,4826538.731145565
236,197.702,24.623,15.0,1.903,2.0,1.980756635796589,2551.3216391614596,2.9045778615616475,90.0,0.5,0.75,1.5,26.123,26.873,1.323729441993915,0.375,0.6,0.004856615700772408,340.7331288484017,0.6215421462374,341.3546709946391,30.703661862122306,0.03906220875453873,30.664599653367766,0.6659999999999968,0.6896354109237696,106.30628257728225,3167.0454027485102,0.0004354708297,769.8893318763227,2160.425943006399,0.10658201489642086,0.0007525678431219927,16.821866034299376,4.0996368031799784e-05,10325.428055761644,15.254610205419574,0.031199084302117597,109.09844504826032,19379.886825516725,607.9263155223254,588.4629033851636,4800974.993833221
237,198.367,24.801,15.0,1.931,2.0,1.9936049371129214,2543.6161873262154,2.839714900167003,90.0,0.5,0.75,1.5,26.301,27.051,1.3361561862681144,0.375,0.6,0.004856615700772408,340.1107952137771,0.6223336346245788,340.7331288484017,30.742716402641065,0.039054540518758146,30.703661862122306,0.664999999999992,0.6884104880084182,106.88954831796445,3165.4699189720195,0.0004369293469,770.3403961830304,2157.6960142847547,0.10669166858924098,0.0007584313576414534,16.81201617652496,4.0947527100863905e-05,10245.601059271308,15.338257795853462,0.0312667707548402,108.51846694338502,19296.69385156023,606.9103740140271,587.553009218357,4774816.649598627
238,199.033,24.979,15.0,1.959,2.0,2.0061715819127492,2536.076778854708,2.7774676738464907,90.0,0.5,0.75,1.5,26.479,27.229,1.348582930542314,0.375,0.6,0.004856615700772408,339.4857019788842,0.6250932348929272,340.1107952137771,30.78188816825271,0.03917176561164407,30.742716402641065,0.6659999999999968,0.6893765299167038,107.81054924394947,3163.928385005527,0.0004383878641,770.7934606342146,2154.9539803005737,0.10680180851700535,0.0007643767103527185,16.802134246706757,4.102910498122122e-05,10165.910363294752,15.422928293965894,0.0313350922425339,107.93732094386003,19213.168472141155,605.9112659666108,586.6586617083412,4748975.717039819
239,199.698,25.158,15.0,1.987,2.0,2.018469110254653,2528.6965083210266,2.71768241480924,90.0,0.5,0.75,1.5,26.658,27.408,1.3610794879865937,0.375,0.6,0.004856615700772408,338.8593537136826,0.6263482652016059,339.4857019788842,30.821082603330872,0.039194435078163385,30.78188816825271,0.6650000000000205,0.6886697321648657,108.4723907746103,3162.419388941371,0.0004398463813,771.2474347250915,2152.20644100044,0.10691216957809803,0.0007703907619361731,16.79224412159774,4.1011179159735825e-05,10086.550235501973,15.508430578757366,0.03140389007455454,107.35641592706189,19129.512241484776,604.9278000173674,585.7786925262549,4723446.514474427
240,200.364,25.336,15.0,2.015,2.0,2.030509208041286,2521.4689097873447,2.6602173368715327,90.0,0.5,0.75,1.5,26.836,27.586,1.373506232260793,0.375,0.6,0.004856615700772408,338.23046443849745,0.6288892751851395,338.8593537136826,30.860380770625532,0.03929816729466217,30.821082603330872,0.6659999999999968,0.689376529916703,109.35688777669701,3160.9416087311665,0.0004413048985,771.7032505272992,2149.447755305913,0.10702297835905139,0.0007764870242307615,16.782325580733843,4.107753282465865e-05,10007.359915555444,15.594952755450224,0.03147331116831002,106.77456852798099,19045.5538947786,603.960597446759,584.913759634852,4698219.99360375
241,201.029,25.514,15.0,2.044,2.0,2.0427195556821,2514.137664807177,2.603006266147618,90.0,0.5,0.75,1.5,27.014,27.764,1.3859329765349928,0.375,0.6,0.004856615700772408,337.6006901349545,0.6297743035429718,338.23046443849745,30.899687733527333,0.039306962901799865,30.860380770625532,0.664999999999992,0.6884104880084191,109.97356612108489,3159.4426366040666,0.0004428155056,772.1597077936357,2146.6851873459914,0.10713394307987734,0.0007826505777592441,16.772404816441135,4.104423280635376e-05,9928.549651727479,15.682279153030823,0.03154317816120783,106.1933188865285,18961.514968421016,602.959827914203,584.017518284117,4672436.375421175
242,201.694,25.693,15.0,2.072,2.0,2.0542685586201532,2507.2025142435696,2.54987013012337,90.0,0.5,0.75,1.5,27.193,27.943,1.398429533979272,0.375,0.6,0.004856615700772408,336.9687837960065,0.6319063389480165,337.6006901349545,30.939073968096622,0.039386234569288386,30.899687733527333,0.664999999999992,0.6886697321648384,110.78735692991701,3158.024651334143,0.0004442740228,772.6177103485735,2143.913266999562,0.10724528346022476,0.000788894724097029,16.762462248266097,4.108404373802985e-05,9849.964619968885,15.77059438595133,0.03161363457142194,105.61152268641467,18877.2294786175,602.0236205582594,583.1811577842665,4647807.484251578
243,202.36,25.871,15.0,2.101,2.0,2.065991441073909,2500.1623161178827,2.496892567005842,90.0,0.5,0.75,1.5,27.371,28.121,1.4108562782534717,0.375,0.6,0.004856615700772408,336.33444653716947,0.6343372588370526,336.9687837960065,30.97856577903057,0.03949181093395069,30.939073968096622,0.6660000000000252,0.6893765299167304,111.67422983558106,3156.585187670303,0.0004457846299,773.0774748220922,2141.1306831799475,0.10735705216282243,0.0007952237555648977,16.752493280237083,4.115068237215698e-05,9771.570664052802,15.85995469073831,0.03168472027828283,105.02891653046463,18792.65811760969,601.0552950743557,582.3149158949631,4622626.864250182
244,203.025,26.049,15.0,2.13,2.0,2.077481367499153,2493.2617289557825,2.445893365390205,90.0,0.5,0.75,1.5,27.549,28.299,1.4232830225276714,0.375,0.6,0.004856615700772408,335.6992313934336,0.635215143735882,336.33444653716947,31.01806777448737,0.03950199545680072,30.97856577903057,0.664999999999992,0.6884104880084191,112.287660826091,3155.1742693549845,0.000447295237,773.5378755821963,2138.344248430436,0.10746897554663234,0.0008016233584921125,16.742522390790906,4.111748946425623e-05,9693.561245336776,15.950153886926234,0.03175626682176514,104.44693431335443,18708.008382737673,600.10218028871,581.462675281563,4597744.568429603
245,203.691,26.227,15.0,2.16,2.0,2.08913226573751,2486.26450025812,2.395103587059032,90.0,0.5,0.75,1.5,27.727,28.477,1.4357097668018708,0.375,0.6,0.004856615700772408,335.061467960685,0.6377634327486014,335.6992313934336,31.05769146273322,0.039623688245849886,31.01806777448737,0.6659999999999968,0.6893765299167038,113.21623688784055,3153.7435913714894,0.000448857934,774.0001233294354,2135.5466353563406,0.1075813479328504,0.0008081115838822462,16.732523434686158,4.119979467577743e-05,9615.732871821005,16.04144219339388,0.03182846810984704,103.86405348024692,18623.058125291045,599.1182539620305,580.5817468359555,4572338.424431832
246,204.356,26.406,15.0,2.189,2.0,2.1001764035970982,2479.632004650302,2.3478070628792547,90.0,0.5,0.75,1.5,27.906,28.656,1.4482063242461503,0.375,0.6,0.004856615700772408,334.4225778892219,0.6388900714630863,335.061467960685,31.09734121837567,0.03964975564245224,31.05769146273322,0.664999999999992,0.6886697321648374,113.87253612381731,3152.3874879980353,0.0004503685411,774.4631876587814,2132.744080168861,0.10769391883010604,0.0008146752496617151,16.722518782604535,4.118217722567132e-05,9538.260950559748,16.133629780128235,0.03190116925612634,103.28158200413975,18537.997181664614,598.1966962628386,579.7586952410969,4548040.252029599
247,205.022,26.584,15.0,2.219,2.0,2.1113842882646354,2472.901787950332,2.300642673431663,90.0,0.5,0.75,1.5,28.084,28.834,1.4606330685203501,0.375,0.6,0.004856615700772408,333.7813616435781,0.641216245643778,334.4225778892219,31.137099060727216,0.03975784235154344,31.09734121837567,0.6659999999999968,0.6893765299167038,114.76257542058823,3151.0114042264677,0.0004519312381,774.9279379875428,2129.9313209857196,0.10780689959366947,0.0008213279519838124,16.71248972606785,4.124918197205688e-05,9461.00166500726,16.226903253176403,0.031974512715765215,102.69843414382741,18452.666296951134,597.2446118676953,578.9072111826878,4523225.502301844
248,205.687,26.762,15.0,2.249,2.0,2.122379865572736,2466.2999374167252,2.2551773342532693,90.0,0.5,0.75,1.5,28.262,29.012,1.4730598127945496,0.375,0.6,0.004856615700772408,333.13938814641745,0.6419734971606823,333.7813616435781,31.17686896078073,0.03976990005351506,31.137099060727216,0.6650000000000205,0.6884104880084466,115.37167862921592,3149.6615666526413,0.0004534939351,775.3932371684174,2127.1152400430747,0.10792001378313279,0.0008280546512984113,16.702460869215408,4.121611141010172e-05,9384.145248204779,16.32104747414974,0.032048324740485266,102.11604331533356,18367.274670116305,596.3077183798321,578.0697335334658,4498702.92877037
249,206.353,26.941,15.0,2.279,2.0,2.133171190694417,2459.8218268736296,2.211322653239189,90.0,0.5,0.75,1.5,28.441,29.191,1.485556370238829,0.375,0.6,0.004856615700772408,332.4945995220546,0.644788624362831,333.13938814641745,31.216778214882424,0.0399092541016937,31.17686896078073,0.6659999999999968,0.6896354109237687,116.35042479156625,3148.337029392376,0.00045505663209999996,775.8605767394124,2124.2868102634447,0.10803362399125283,0.0008348782497387969,16.69240014293133,4.1314334967928874e-05,9307.447072273095,16.416378425290567,0.03212284817503745,101.53255081574218,18281.549029501104,595.3872817139858,577.2475654439194,4474463.346616384
250,207.018,27.119,15.0,2.309,2.0,2.143765856488202,2453.4630801536296,2.168996271071466,90.0,0.5,0.75,1.5,28.619,29.369,1.4979831145130287,0.375,0.6,0.004856615700772408,331.84928698041097,0.6453125416436644,332.4945995220546,31.25668550941203,0.03990729452960551,31.216778214882424,0.664999999999992,0.6884104880084191,116.91585023610322,3147.0368976790933,0.0004566193291,776.3282960430331,2121.4560822682706,0.10814732651234034,0.0008417758258303383,16.682343369514204,4.126581456574262e-05,9231.181132543035,16.512571352472563,0.032197824313020804,100.95003738756532,18195.79442464332,594.4815592863816,576.438976670233,4450503.7119833045
251,207.684,27.297,15.0,2.339,2.0,2.154171029170926,2447.219552838672,2.1281213498861677,90.0,0.5,0.75,1.5,28.797,29.547,1.510409858787228,0.375,0.6,0.004856615700772408,331.20140766608205,0.6478793143289392,331.84928698041097,31.29671851350257,0.04003300409053922,31.25668550941203,0.6659999999999968,0.6893765299167038,117.85092100559973,3145.7603241305046,0.0004581820261,776.7978757306621,2118.614094868036,0.10826148129261473,0.0008487705278144167,16.672258777584794,4.134871819789313e-05,9155.107142144885,16.609944571845375,0.03227349648109513,100.3666654310886,18109.739786616534,593.5918474199378,575.6452990469558,4426815.26533558
252,208.349,27.476,15.0,2.37,2.0,2.1647311578099484,2440.8847803830013,2.087332571216821,90.0,0.5,0.75,1.5,28.976,29.726,1.5229064162315074,0.375,0.6,0.004856615700772408,330.55263147548146,0.6487761906005802,331.20140766608205,31.33678062007126,0.040062106568692246,31.29671851350257,0.664999999999992,0.6886697321648374,118.50246843443934,3144.4650942796056,0.000459796813,777.2681054697284,2115.768173230347,0.10837579410033571,0.0008558457232738051,16.6621724356399,4.133132908238262e-05,9079.422739312866,16.70826181740905,0.03234967603686883,99.7839462416983,18023.60735401544,592.672412118946,574.823837880554,4402648.312136689
253,209.015,27.654,15.0,2.401,2.0,2.1751032410324203,2434.6647311263687,2.047943029695466,90.0,0.5,0.75,1.5,29.154,29.904,1.5353331605057075,0.375,0.6,0.004856615700772408,329.90162464886635,0.6510068266150886,330.55263147548146,31.376954724346874,0.04017410427561428,31.33678062007126,0.6659999999999968,0.6893765299167038,119.39725953834741,3143.193321137377,0.0004614115999,777.7399519626249,2112.9124666847174,0.1084904999407689,0.0008630173261043032,16.652063674211412,4.139886463347616e-05,9003.973484880777,16.8077395558711,0.03242652577651538,99.20068833774594,17937.220453717437,591.7691879908857,574.0174600610288,4378759.55603136
254,209.68,27.832,15.0,2.432,2.0,2.1852939560140343,2428.555505922242,2.0098835986747274,90.0,0.5,0.75,1.5,29.332,30.082,1.547759904779907,0.375,0.6,0.004856615700772408,329.24997908383375,0.6516455650326208,329.90162464886635,31.41714380727395,0.04018908292707484,31.376954724346874,0.6650000000000205,0.6884104880084466,119.99986803922833,3141.944207470608,0.00046302638679999997,778.2122614099327,2110.053958249145,0.10860531832537829,0.0008702691489996598,16.641957270880972,4.136595694864468e-05,8928.944718042498,16.90814861466823,0.032503863804157554,98.61832350859738,17850.790695610594,590.8808951705917,573.2249008587712,4355145.263582377
255,210.346,28.011,15.0,2.463,2.0,2.1953096227565503,2422.55340295065,1.9730896173255368,90.0,0.5,0.75,1.5,29.511,30.261,1.5602564622241863,0.375,0.6,0.004856615700772408,328.59560592286954,0.6543731609641892,329.24997908383375,31.45747653363596,0.04033272636201113,31.41714380727395,0.6659999999999968,0.6896354109237687,120.98684936847913,3140.7169963921715,0.00046464117370000003,778.6865478051338,2107.18348494126,0.10872061730584459,0.0008776258988530991,16.631820902215885,4.1464817050301895e-05,8854.097322550102,17.00982615668577,0.03258194462237511,98.03499215479428,17764.041441071444,590.0089296284452,572.4475913527785,4331796.774664453
256,211.011,28.189,15.0,2.495,2.0,2.2054711123200073,2416.4663169055107,1.936371909232468,90.0,0.5,0.75,1.5,29.689,30.439,1.572683206498386,0.375,0.6,0.004856615700772408,327.9409380849326,0.6546678379369023,328.59560592286954,31.497810094253165,0.04033356061720791,31.45747653363596,0.664999999999992,0.6884104880084191,121.54403964611545,3139.4724093756963,0.00046630805050000004,779.1610477807312,2104.3117190033654,0.10883596820768628,0.0008850616506980213,16.621692317586664,4.141638979083032e-05,8779.71056039704,17.1124090158347,0.032660484280031744,97.4528690331316,17677.295593062878,589.1083154594405,571.6434454860608,4308001.260100338
257,211.676,28.367,15.0,2.526,2.0,2.2151491606201468,2410.67125658252,1.9019670881329254,90.0,0.5,0.75,1.5,29.867,30.617,1.5851099507725857,0.375,0.6,0.004856615700772408,327.2847153843206,0.6562227006120562,327.9409380849326,31.53821674046985,0.040406646216685306,31.497810094253165,0.664999999999992,0.6884104880084191,122.31396274422964,3138.2875309652045,0.0004679228374,779.6366747130214,2101.4331325048606,0.10895159307259963,0.0008925919672578885,16.611552049968548,4.1441671791873444e-05,8705.640882146508,17.21610745566187,0.03273963925842912,96.87083556087734,17590.386427719037,588.2663454644996,570.8939890036612,4285181.260340143
258,212.342,28.545,15.0,2.558,2.0,2.224973927015608,2404.7909389136175,1.867598522090208,90.0,0.5,0.75,1.5,30.045,30.795,1.5975366950467853,0.375,0.6,0.004856615700772408,326.62611993611114,0.6585954482094207,327.2847153843206,31.578753989665664,0.04053724919581484,31.53821674046985,0.6660000000000252,0.6893765299167313,123.25660864949572,3137.085220537983,0.0004695897142,780.1140214009063,2098.544137711745,0.10906763600994505,0.0009002278754077682,16.60138754947997,4.152523563841058e-05,8631.79794084479,17.321067913944812,0.032819515639029226,96.28817522075973,17503.206078399387,587.3976907914877,570.119647324077,4261917.388627952
259,213.007,28.724,15.0,2.59,2.0,2.234636153114132,2399.010619855987,1.8343399509718092,90.0,0.5,0.75,1.5,30.224,30.974,1.6100332524910645,0.375,0.6,0.004856615700772408,325.96673675101164,0.6593831850994926,326.62611993611114,31.619324042942072,0.04057005327640913,31.578753989665664,0.664999999999992,0.6886697321648374,123.90261378365086,3135.9033561784413,0.000471256591,780.5919390365506,2095.6516874319873,0.10918381774463995,0.000907952532059707,16.591223345253294,4.1508074349554463e-05,8558.360538527422,17.427053708354876,0.03289992795441513,95.70629653752364,17415.96473027908,586.5441371893207,569.359338660409,4238916.970464921
260,213.673,28.902,15.0,2.623,2.0,2.244435735925805,2393.1510446843545,1.8011501309302698,90.0,0.5,0.75,1.5,30.402,31.152,1.6224599967652642,0.375,0.6,0.004856615700772408,325.3053162111979,0.6614205398137186,325.96673675101164,31.66001086546846,0.04068682252638771,31.619324042942072,0.6659999999999968,0.6893765299167038,124.8029471822385,3134.705286835147,0.0004729755577,781.0713333367048,2092.7503000920406,0.10930035845634582,0.0009157820796386464,16.5810402319257,4.1576193065942556e-05,8485.190193175657,17.53428121416578,0.0329810351307316,95.12410184913846,17328.49738324797,585.6647143881115,568.5748666772662,4215495.768675174
261,214.338,29.08,15.0,2.655,2.0,2.2537839687446706,2387.5642387154276,1.7699909519169936,90.0,0.5,0.75,1.5,30.58,31.33,1.6348867410394639,0.375,0.6,0.004856615700772408,324.6433681492189,0.6619480619790588,325.3053162111979,31.700716221846257,0.04070535637779466,31.66001086546846,0.664999999999992,0.6884104880084182,125.39798054734977,3133.5629888421613,0.00047464243449999994,781.5511099822869,2089.8465987233635,0.10941699211619119,0.0009237001268230191,16.57086150431451,4.154343380573053e-05,8412.454318873008,17.64252088223665,0.03306265838033743,94.5429242838457,17241.004001678677,584.8421060215435,567.8434054171712,4193012.81574517
262,215.004,29.259,15.0,2.688,2.0,2.263270274836985,2381.8979475852025,1.738866399523247,90.0,0.5,0.75,1.5,30.759,31.509,1.647383298483743,0.375,0.6,0.004856615700772408,323.9788762749913,0.66449187422755,324.6433681492189,31.741570453082584,0.04085423123632635,31.700716221846257,0.6659999999999968,0.6896354109237696,126.39456700585053,3132.404439033607,0.0004763614012,782.0327303702677,2086.9317386678767,0.10953407398964958,0.0009317323984171625,16.56065622205848,4.164300023360115e-05,8339.932296479772,17.752118983410238,0.0331450533062968,93.96099936053515,17153.21842683046,583.9944521727137,567.0885848755192,4170113.93330796
263,215.669,29.437,15.0,2.721,2.0,2.2726051348795044,2376.3252408550647,1.7087193579692086,90.0,0.5,0.75,1.5,30.937,31.687,1.6598100427579432,0.375,0.6,0.004856615700772408,323.31420015506967,0.6646761199216185,323.9788762749913,31.782428925962474,0.04085847287988831,31.741570453082584,0.6650000000000205,0.6884104880084466,126.94215215424694,3131.2650238205606,0.0004780803679,782.5144842986062,2084.0160704002283,0.10965118832675709,0.0009398519411238461,16.550460677629687,4.1594642071741954e-05,8267.882185723876,17.86270243841024,0.033227934043609,93.38039803044082,17065.452684105672,583.1616374230233,566.3475529015833,4147474.1819551927
264,216.335,29.615,15.0,2.754,2.0,2.281793341986566,2370.8432443800984,1.6795057693501,90.0,0.5,0.75,1.5,31.115,31.865,1.6722367870321424,0.375,0.6,0.004856615700772408,322.64723282205284,0.666967333016854,323.31420015506967,31.823422397169505,0.040993471207031014,31.782428925962474,0.6659999999999968,0.689376529916703,127.89129276724981,3130.1441555452457,0.0004797993346,782.9978988867402,2081.090351497217,0.10976870637011306,0.0009480860449459351,16.54024259895632,4.16787435729753e-05,8196.075833685507,17.974637633730456,0.03331156987259607,92.79928349834941,16977.428836145325,582.3452274596057,565.6219087960868,4125085.270334632
265,217.0,29.794,15.0,2.787,2.0,2.2908394621271686,2365.4492141425844,1.651184161637077,90.0,0.5,0.75,1.5,31.294,32.044,1.684733344476422,0.375,0.6,0.004856615700772408,321.9795794960285,0.6676533260243301,322.64723282205284,31.864451988670844,0.04102959150133941,31.823422397169505,0.664999999999992,0.6886697321648384,128.53254609427304,3129.041273156151,0.0004815183013,783.4818106791761,2078.161623417279,0.10988634528379056,0.0009564165698115138,16.53002663946079,4.166174363692997e-05,8124.686843063838,18.087672369570306,0.03339576667908945,92.21905964215611,16889.359049307404,581.5438746840669,564.9103161611607,4102944.435650165
